# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2112056	2113546	-	WP_070969082.1	WP_070969082.1		CoA-acylating methylmalonate-semialdehyde dehydrogenase			BKP64_RS09630	1491	496	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2113711	2114586	+							BKP64_RS09635	876		old_locus_tag=BKP64_09635
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2113711	2114586	+	WP_070969084.1	WP_070969084.1		AraC family transcriptional regulator			BKP64_RS09635	876	291	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2114696	2115127	+							BKP64_RS09640	432		old_locus_tag=BKP64_09640
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2114696	2115127	+	WP_227515360.1	WP_227515360.1		SRPBCC family protein			BKP64_RS09640	432	143	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2115268	2116068	+							BKP64_RS09645	801		old_locus_tag=BKP64_09645
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2115268	2116068	+	WP_070969092.1	WP_070969092.1		MBL fold metallo-hydrolase			BKP64_RS09645	801	266	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2116125	2116568	-							BKP64_RS09650	444		old_locus_tag=BKP64_09650
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2116125	2116568	-	WP_227515361.1	WP_227515361.1		hypothetical protein			BKP64_RS09650	444	147	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2116852	2117583	+							BKP64_RS09655	732		old_locus_tag=BKP64_09655
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2116852	2117583	+	WP_070969094.1	WP_070969094.1		YebC/PmpR family DNA-binding transcriptional regulator			BKP64_RS09655	732	243	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2117612	2118352	+							BKP64_RS09660	741		old_locus_tag=BKP64_09660
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2117612	2118352	+	WP_070969097.1	WP_070969097.1		glutamine amidotransferase			BKP64_RS09660	741	246	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2118372	2118722	-							BKP64_RS09665	351		old_locus_tag=BKP64_09665
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2118372	2118722	-	WP_070969098.1	WP_070969098.1		FHA domain-containing protein			BKP64_RS09665	351	116	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2118737	2119489	-							BKP64_RS09670	753		old_locus_tag=BKP64_09670
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2118737	2119489	-	WP_070969101.1	WP_070969101.1		Stp1/IreP family PP2C-type Ser/Thr phosphatase			BKP64_RS09670	753	250	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2119489	2121138	-							BKP64_RS09675	1650		old_locus_tag=BKP64_09675
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2119489	2121138	-	WP_070969103.1	WP_070969103.1		serine/threonine protein kinase			BKP64_RS09675	1650	549	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2121301	2122746	+							BKP64_RS09680	1446		old_locus_tag=BKP64_09680
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2121301	2122746	+	WP_070969106.1	WP_070969106.1		phospholipase D family protein			BKP64_RS09680	1446	481	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2122834	2123235	+							BKP64_RS09685	402		old_locus_tag=BKP64_09685
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2122834	2123235	+	WP_070969109.1	WP_070969109.1		PA2779 family protein			BKP64_RS09685	402	133	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2123236	2124276	+							BKP64_RS09690	1041		old_locus_tag=BKP64_09690
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2123236	2124276	+	WP_227515362.1	WP_227515362.1		PA2778 family cysteine peptidase			BKP64_RS09690	1041	346	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2124218	2124835	-							BKP64_RS09695	618		old_locus_tag=BKP64_09695
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2124218	2124835	-	WP_070969112.1	WP_070969112.1		class I SAM-dependent methyltransferase			BKP64_RS09695	618	205	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2124912	2125892	-							BKP64_RS09700	981		old_locus_tag=BKP64_09700
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2124912	2125892	-	WP_070969115.1	WP_070969115.1		GTP-binding protein			BKP64_RS09700	981	326	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2125962	2126768	-					fetB		BKP64_RS09705	807		old_locus_tag=BKP64_09705
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2125962	2126768	-	WP_070969118.1	WP_070969118.1		iron export ABC transporter permease subunit FetB	fetB		BKP64_RS09705	807	268	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2126755	2127363	-							BKP64_RS09710	609		old_locus_tag=BKP64_09710
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2126755	2127363	-	WP_099092587.1	WP_099092587.1		ATP-binding cassette domain-containing protein			BKP64_RS09710	609	202	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2127381	2127773	-							BKP64_RS09715	393		old_locus_tag=BKP64_09715
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2127381	2127773	-	WP_070969124.1	WP_070969124.1		hypothetical protein			BKP64_RS09715	393	130	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2127911	2128843	+					rluF		BKP64_RS09720	933		old_locus_tag=BKP64_09720
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2127911	2128843	+	WP_070969126.1	WP_070969126.1		23S rRNA pseudouridine(2604) synthase RluF	rluF		BKP64_RS09720	933	310	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2128871	2129407	-					thpR		BKP64_RS09725	537		old_locus_tag=BKP64_09725
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2128871	2129407	-	WP_070969128.1	WP_070969128.1		RNA 2',3'-cyclic phosphodiesterase	thpR		BKP64_RS09725	537	178	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2129412	2130170	-							BKP64_RS09730	759		old_locus_tag=BKP64_09730
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2129412	2130170	-	WP_070973634.1	WP_070973634.1		SDR family oxidoreductase			BKP64_RS09730	759	252	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2130216	2130908	-							BKP64_RS09735	693		old_locus_tag=BKP64_09735
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2130216	2130908	-	WP_070969131.1	WP_070969131.1		SDR family oxidoreductase			BKP64_RS09735	693	230	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2131020	2131337	-							BKP64_RS09740	318		old_locus_tag=BKP64_09740
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2131020	2131337	-	WP_070969134.1	WP_070969134.1		DUF2007 domain-containing protein			BKP64_RS09740	318	105	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2131447	2132523	+							BKP64_RS09745	1077		old_locus_tag=BKP64_09745
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2131447	2132523	+	WP_070969137.1	WP_070969137.1		alpha/beta hydrolase			BKP64_RS09745	1077	358	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2132514	2132927	-					arfB		BKP64_RS09750	414		old_locus_tag=BKP64_09750
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2132514	2132927	-	WP_070969140.1	WP_070969140.1		aminoacyl-tRNA hydrolase	arfB		BKP64_RS09750	414	137	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2132983	2133651	+							BKP64_RS09755	669		old_locus_tag=BKP64_09755
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2132983	2133651	+	WP_070969143.1	WP_070969143.1		SOS response-associated peptidase			BKP64_RS09755	669	222	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2133673	2134017	-							BKP64_RS09760	345		old_locus_tag=BKP64_09760
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2133673	2134017	-	WP_070969147.1	WP_070969147.1		YdbL family protein			BKP64_RS09760	345	114	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2134048	2134269	-							BKP64_RS09765	222		old_locus_tag=BKP64_09765
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2134048	2134269	-	WP_070969150.1	WP_070969150.1		YnbE family lipoprotein			BKP64_RS09765	222	73	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2134312	2136207	-							BKP64_RS09770	1896		old_locus_tag=BKP64_09770
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2134312	2136207	-	WP_070969153.1	WP_070969153.1		YdbH domain-containing protein			BKP64_RS09770	1896	631	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2136324	2136827	+							BKP64_RS09775	504		old_locus_tag=BKP64_09775
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2136324	2136827	+	WP_070969156.1	WP_070969156.1		NlpC/P60 family protein			BKP64_RS09775	504	167	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2136853	2137458	-							BKP64_RS09780	606		old_locus_tag=BKP64_09780
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2136853	2137458	-	WP_070969158.1	WP_070969158.1		LysE/ArgO family amino acid transporter			BKP64_RS09780	606	201	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2137547	2138419	+							BKP64_RS09785	873		old_locus_tag=BKP64_09785
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2137547	2138419	+	WP_070969161.1	WP_070969161.1		LysR family transcriptional regulator ArgP			BKP64_RS09785	873	290	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2138488	2138907	+							BKP64_RS09790	420		old_locus_tag=BKP64_09790
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2138488	2138907	+	WP_070969164.1	WP_070969164.1		DUF2721 domain-containing protein			BKP64_RS09790	420	139	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2138898	2139497	-							BKP64_RS09795	600		old_locus_tag=BKP64_09795
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2138898	2139497	-	WP_198402603.1	WP_198402603.1		CPBP family intramembrane metalloprotease			BKP64_RS09795	600	199	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2139498	2140352	-							BKP64_RS09800	855		old_locus_tag=BKP64_09800
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2139498	2140352	-	WP_070969167.1	WP_070969167.1		crotonase/enoyl-CoA hydratase family protein			BKP64_RS09800	855	284	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2140443	2141330	-							BKP64_RS09805	888		old_locus_tag=BKP64_09805
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2140443	2141330	-	WP_070969169.1	WP_070969169.1		GGDEF domain-containing protein			BKP64_RS09805	888	295	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2141410	2142492	-							BKP64_RS09810	1083		old_locus_tag=BKP64_09810
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2141410	2142492	-	WP_070969171.1	WP_070969171.1		mechanosensitive ion channel			BKP64_RS09810	1083	360	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2142601	2143572	+							BKP64_RS09815	972		old_locus_tag=BKP64_09815
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2142601	2143572	+	WP_070973636.1	WP_070973636.1		ribonuclease Z			BKP64_RS09815	972	323	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2144047	2144253	+							BKP64_RS09820	207		old_locus_tag=BKP64_09820
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2144047	2144253	+	WP_036130097.1	WP_036130097.1		cold-shock protein			BKP64_RS09820	207	68	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2144320	2144799	-							BKP64_RS09825	480		old_locus_tag=BKP64_09825
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2144320	2144799	-	WP_070969174.1	WP_070969174.1		Lrp/AsnC family transcriptional regulator			BKP64_RS09825	480	159	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2144957	2148478	+							BKP64_RS09830	3522		old_locus_tag=BKP64_09830
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2144957	2148478	+	WP_070969177.1	WP_070969177.1		indolepyruvate ferredoxin oxidoreductase family protein			BKP64_RS09830	3522	1173	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2148471	2149652	+							BKP64_RS09835	1182		old_locus_tag=BKP64_09835
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2148471	2149652	+	WP_070969180.1	WP_070969180.1		aspartate/tyrosine/aromatic aminotransferase			BKP64_RS09835	1182	393	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2149725	2151107	+							BKP64_RS09840	1383		old_locus_tag=BKP64_09840
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2149725	2151107	+	WP_070969182.1	WP_070969182.1		sodium-dependent transporter			BKP64_RS09840	1383	460	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2151226	2151645	+							BKP64_RS09845	420		old_locus_tag=BKP64_09845
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2151226	2151645	+	WP_070969185.1	WP_070969185.1		universal stress protein			BKP64_RS09845	420	139	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2151652	2152497	-							BKP64_RS09850	846		old_locus_tag=BKP64_09850
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2151652	2152497	-	WP_070969188.1	WP_070969188.1		hypothetical protein			BKP64_RS09850	846	281	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2152604	2153464	+							BKP64_RS09855	861		old_locus_tag=BKP64_09855
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2152604	2153464	+	WP_070969191.1	WP_070969191.1		phosphotransferase			BKP64_RS09855	861	286	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2153471	2154145	-							BKP64_RS09860	675		old_locus_tag=BKP64_09860
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2153471	2154145	-	WP_070969194.1	WP_070969194.1		hypothetical protein			BKP64_RS09860	675	224	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2154202	2154657	-							BKP64_RS09865	456		old_locus_tag=BKP64_09865
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2154202	2154657	-	WP_070969197.1	WP_070969197.1		CopD family protein			BKP64_RS09865	456	151	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2154716	2155777	-							BKP64_RS09870	1062		old_locus_tag=BKP64_09870
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2154716	2155777	-	WP_070969200.1	WP_070969200.1		GGDEF domain-containing protein			BKP64_RS09870	1062	353	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2155878	2156711	+							BKP64_RS09875	834		old_locus_tag=BKP64_09875
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2155878	2156711	+	WP_070969202.1	WP_070969202.1		zinc-dependent peptidase			BKP64_RS09875	834	277	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2156721	2158907	-							BKP64_RS09880	2187		old_locus_tag=BKP64_09880
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2156721	2158907	-	WP_070969205.1	WP_070969205.1		OsmC domain/YcaO domain-containing protein			BKP64_RS09880	2187	728	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2159070	2160086	+					ltaE		BKP64_RS09885	1017		old_locus_tag=BKP64_09885
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2159070	2160086	+	WP_227515364.1	WP_227515364.1		low-specificity L-threonine aldolase	ltaE		BKP64_RS09885	1017	338	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2160149	2160745	-							BKP64_RS19530	597		old_locus_tag=BKP64_09890
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2160149	2160745	-	WP_070969208.1	WP_070969208.1		PEP-CTERM sorting domain-containing protein			BKP64_RS19530	597	198	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2161102	2161506	-							BKP64_RS09895	405		old_locus_tag=BKP64_09895
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2161102	2161506	-	WP_070969212.1	WP_070969212.1		VOC family protein			BKP64_RS09895	405	134	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2161594	2161983	-							BKP64_RS09900	390		old_locus_tag=BKP64_09900
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2161594	2161983	-	WP_070969215.1	WP_070969215.1		DUF2703 domain-containing protein			BKP64_RS09900	390	129	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2162571	2163503	+					rlmF		BKP64_RS09905	933		old_locus_tag=BKP64_09905
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2162571	2163503	+	WP_070969218.1	WP_070969218.1		23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF	rlmF		BKP64_RS09905	933	310	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2163716	2164609	-							BKP64_RS09910	894		old_locus_tag=BKP64_09910
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2163716	2164609	-	WP_198402604.1	WP_198402604.1		FmdE family protein			BKP64_RS09910	894	297	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2164924	2165538	-							BKP64_RS09915	615		old_locus_tag=BKP64_09915
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2164924	2165538	-	WP_070969223.1	WP_070969223.1		LysE family translocator			BKP64_RS09915	615	204	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2165632	2166060	-							BKP64_RS09920	429		old_locus_tag=BKP64_09920
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2165632	2166060	-	WP_070969225.1	WP_070969225.1		hypothetical protein			BKP64_RS09920	429	142	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2166127	2166627	-							BKP64_RS09925	501		old_locus_tag=BKP64_09925
CDS	with_protein	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2166127	2166627	-	WP_070969227.1	WP_070969227.1		copper chaperone PCu(A)C			BKP64_RS09925	501	166	
gene	protein_coding	GCF_001854125.1	Primary Assembly	chromosome		NZ_CP017715.1	2166728	2168803	-							BKP64_RS09930	2076		old_locus_tag=BKP64_09930
